,Unnamed: 0,req1,req2,Label,req1Product,req2Product
1674,5191,coverity static analysis fix,useless check of stopframe in nssvggradientframe getstopinformation,0,Firefox Build System,Core
1675,2967,run static analyzer on our code,filter out irrelevant moz build file in file traversal mode,0,Firefox Build System,Firefox Build System
1676,5682,startup performance tracking bug,convert place popup base and place popup arrow to custom element,0,Core,Toolkit
1677,7896,use non ui message pump in content process,clean up messagechannel once content process message loop no longer us message pump,1,Core,Core
1678,4856,add user pref to paste all comment in each bugmail,ability to limit search by number of comment,0,Bugzilla,Bugzilla
1679,2452,run static analyzer on our code,add new rustfmt linter,0,Firefox Build System,Firefox Build System
1680,5884,run static analyzer on our code,create test that verify cfi is present and working,0,Firefox Build System,Firefox Build System
1681,596,no way to specify only application can be chosen in file picker,search service should do it own countrycode fetching a needed instead of having system info init get it eagerly,0,Core,Firefox
1682,3072,make mach build package install run make objdir package install,unify fennec specific ifndef usage in jar mn file,0,Firefox Build System,Firefox Build System
1683,6844,track backlog,service worker redesign,0,DevTools,Core
1684,5200,enable eslint on more test file,run by manifest mode for reftests,0,Firefox Build System,Testing
1685,5055,dns rfc not supported srv record,propagate info whether descendant document inside nsdeckframe is hidden by inactive card deck,0,Core,Core
1686,6173,mach/mozbuild feature tracking,make installers just work hard code build internals or provide sane default,0,Firefox Build System,Firefox Build System
1687,4733,enable jsvm code coverage collection on ccov,add automation to install browsertime on win production performance hardware,0,Testing,Testing
1688,44,proxy map http error to necko error so internet keywords and domain guessing would work,prototype cubeb client/server split for testing,0,Core,Core
1689,3746,run taskcluster generic worker on,add ` enable fission` option to ` /mach test` and friend,0,Core,Testing
1690,6123,browser chrome mochitests need head/cleanup functionality like xpcshell ha,add visualmetrics task type for computing visualmetrics from captured video,0,Testing,Testing
1691,3897,automatically update bookmark when site move/disappear,add restart in safe mode menuitem to help menu,0,SeaMonkey,SeaMonkey
1692,2878,stuff we can remove when legacy extension are no longer supported,remove browser fixup alternate suffix from firefox j,0,Core,Firefox
1693,4535,devtools support for scrolling snap point,add getflexitem method for flexbox container,0,DevTools,Core
1694,5391,mach/mozbuild feature tracking,failure to preserve cache should not be task failure,0,Firefox Build System,Firefox Build System
1696,4591,investigate if we can use opt build instead of debug build for code coverage,loopunroller cpp test should be executed,0,Testing,Core
1697,6971,stop supporting and remove description annotation,test which j module and component are loaded during content process startup,0,Toolkit,Firefox
1698,2776,delete dead code using file with zero coverage report,remove unused nsimemory includes,0,Testing,Core
1699,4636,add tor build chain to taskcluster,tweak tracelogging no op rdtsc function for non msvc,0,Firefox Build System,Core
1700,2866,buglist column improvement,generic maketext capability,0,Bugzilla,Bugzilla
1701,6066,plain text text/plain text/javascript text/css etc document should word wrap,remove addon progress notification binding,0,Core,Firefox
1702,487,photon photon performance bug that can be taken individually,honor user and add on override in tracking annotation,0,Firefox,Toolkit
1703,1651,allow tab create to open url in reader mode,combine searchbar cs platform specific file into one shared file,0,WebExtensions,Firefox
1704,2820,helper app management,gray line between toolbar and preference page should be removed to match photon visual spec,0,Firefox,Firefox
1705,3807,photon eliminate or greatly reduce pause that can occur randomly in front end code,creating xpcom system info service is super expensive,0,Firefox,Core
1706,6731,rfe mail composer should include preview mode,want quick way to access unsubscribed folder,0,Thunderbird,Thunderbird
1707,94,eme implement encrypted medium extension,stop loading formautofillutils at process startup,0,Core,Toolkit
1708,6305,de xbl,collect hang information from compositor process,0,Core,Toolkit
1709,1610,convert all textbox except type=autocomplete to html input,view source should linkify link in source e show them a clickable hyperlink,0,Toolkit,Firefox
1710,3801,more flexible policy for embedded content,migrate tabbrowser xbl binding to j class,0,Core,Firefox
1711,6797,remove support for bookmark annotation,lazily load about preference markup from hidden pane,0,Toolkit,Firefox
1712,7471,add look up in dictionary context menu entry mac o,create fluentresourcesource to load fluent file from remote setting,0,Firefox,Core
1713,3595,helper app management,convert string in new tab content such a top story highlight error to use fluent,0,Firefox,Firefox
1714,1578,give user choice to disable gamepad and vr controller haptic feedback,remove browser fixup alternate suffix from firefox j,0,Core,Firefox
1715,7474,mach/mozbuild feature tracking,xlto with rust will require llvm,0,Firefox Build System,Firefox Build System
1716,7430,proxy map http error to necko error so internet keywords and domain guessing would work,stop using texture array for webrender texture cache,0,Core,Core
1717,2168,add dom view to inspector,remote dbg next connect to usb device by “connect” button,0,DevTools,DevTools
1718,3846,helper app management,add pocket layout code behind it own separate pref,0,Firefox,Firefox
1719,911,photon tab interaction should be immediate,implement overlay scrollbars,0,Firefox,Core
1720,7513,warn when parsing void or self closing custom element,service worker debugging feature that must work with sw landed,0,Core,DevTools
1721,166,coverity static analysis fix,static variable used in non static function cause error in vtune,0,Firefox Build System,Core
1722,5885,remove xpcom interface that have webidl equivalent,remove nsidomhtmliframeelement,1,Core,Core
1723,5132,better easier logging/diagnostics for thunderbird,de xbl remove thunderbird addon generic binding,0,Thunderbird,Thunderbird
1724,7988,helper app management,rename urlbarinput value getter to untrimmedvalue and textvalue to value,0,Firefox,Firefox
1725,188,proxy map http error to necko error so internet keywords and domain guessing would work,software webrender performance,0,Core,Core
1726,7113,phase switch builtin search engine to webextensions,avoid loading extension jsms when there are no extension,0,Firefox,WebExtensions
1727,291,remove and related code,nstablerowgroupframe initchildreflowstate null check of areflowstate frame is futile because areflowstate init would crash,0,Firefox Build System,Core
1728,4517,remove nsiscriptableunicodeconverter,remove tree test from toolkit folder,0,Core,Toolkit
1729,6021,version should have sortkeys like milestone,make bug pm able to create bug move most post bug cgi code into bug pm,0,Bugzilla,Bugzilla
1730,4507,http bug for firefox adoption of http feature,fix browser temporary permission j to work with fission,0,Core,Firefox
1731,2706,remove and related code,remove some leftover in accessiblity/,0,Firefox Build System,Core
1732,33,firefox wayland port,remove obsolete manifest check and no j manifest,0,Core,Firefox Build System
1733,3639,i think it would be very helpful if firefox show what is shortkey of that option when they drag their cursor upon that option currently only handful of shortkeys are shown or exit,support assigning different user context on navigation to new page in existing tab leave past history entry unchanged,0,Firefox,Core
1734,6457,buglist column improvement,new bugzilla bug should return undef instead of object with error set,0,Bugzilla,Bugzilla
1735,4286,add applescript support and capability to mozilla on mac g applescript/osa script menu,rich select ui/ux polish,0,Firefox,Firefox
1736,2043,implement cs font module level,minor session history cleanup,0,Core,Core
1737,6125,dns rfc not supported srv record,fix clip chain building in scrollinglayershelper,0,Core,Core
1738,3480,allow creating simplechannel instance from j,tracking session manager data storage indexeddb,0,Core,WebExtensions
1739,3132,build and rollup for seamonkey take,url requested by other apps should open new tab not window,0,SeaMonkey,SeaMonkey
1740,1028,track backlog,improve console warning for when video source failed but valid source wa then found,0,DevTools,Core
1741,4306,tracking highlighter issue,render console input to left of panel when `devtools webconsole input editor` is true,0,DevTools,DevTools
1742,6786,more flexible policy for embedded content,load customelements j in chrome html document remove xul contenttype restriction,0,Core,Firefox
1743,6278,update close icon style for photon,remove tabbrowser tabpanels binding,0,Toolkit,Firefox
1744,6891,wish give me local folder sidebar,rfe provide way to prioritize connection,0,SeaMonkey,Core
1745,666,provide option for first party isolation in private browsing mode,return to amo,0,Firefox,WebExtensions
1746,6414,helper app management,add category and publisher to feed,0,Firefox,Firefox
1747,8046,build codecoverage mvp,make window manipulation more reliable,0,Testing,Testing
1748,1002,phase switch builtin search engine to webextensions,quantumbar should notify webextension webnavigation of transition data,0,Firefox,WebExtensions
1749,2677,add various doorhanger tooltips to style editor rule computed view,rename textproperty to declaration,0,DevTools,DevTools
1750,5180,tab hiding,implement trustedkeyevent in fuzzingfunctions,0,WebExtensions,Core
1751,5069,drop support for type= timed for textboxes,apply more regexps to detect cc exp field of input element,0,Toolkit,Toolkit
1752,5504,tracking support shumway a webextension,proxy setconfig for proxy prefs,0,WebExtensions,WebExtensions
1753,645,tracking session manager data storage indexeddb,block toplevel data uri navigation in nightly and early beta,0,WebExtensions,Core
1754,6778,rfe menu/key for paste a quotation for textarea,stuff we can remove now that xul extension are no longer supported,0,Core,Firefox
1755,6529,open staroffice/openoffice org/oasis open document/odf file in mozilla,show block autoplay icon when site is blocked globally,0,Core,Firefox
1756,5821,implement devtools inspectedwindow getresources,provide access to content security policy csp a javascript object inside webextensions,0,WebExtensions,WebExtensions
1757,3327,proxy map http error to necko error so internet keywords and domain guessing would work,enable puppetvrsession to work when vr process is enabled,0,Core,Core
1758,6039,allow theming sidebar,use svg context paint for macos tree twisties,0,WebExtensions,Toolkit
1759,3486,ability to export/backup saved password,rust xpcom binding prevent nsresults from being returned via outparam,0,Toolkit,Core
1760,2641,tracking soft launch new localization api,moz can run script analysis should disallow reassigning argument,0,Core,Firefox Build System
1761,1682,replace usage of statustext and maybe other property with attribute getters and setter,file /// should display my computer on window,0,SeaMonkey,Core
1762,1435,window dropdowns of url bar and search box should use better looking shadow and border,lazily load about preference markup from hidden pane,0,Core,Firefox
1763,4479,reduce number of jsms loaded in content process,need way to know when to unlock payment request ui after dispatching change event,0,Firefox,Core
1764,5128,implement mime sniffing standard,lazily load plugincontent jsm,0,Firefox,Core
1765,7698,no tooltip for folder on bookmark toolbar,block third party redirections,0,Firefox,Core
1766,5379,binast support binast in devtools,support jsop gimplicitthis in ionmonkey,0,DevTools,Core
1767,4193,implement cs font module level,filter effect let backdrop filter ride train to release,0,Core,Core
1768,2702,add various doorhanger tooltips to style editor rule computed view,break on dom event fired in iframes,0,DevTools,DevTools
1769,2868,implement integer math codegen,implement visitdivi,1,Core,Core
1770,2188,dns rfc not supported srv record,don use cross doc check for perspective scrolling,0,Core,Core
1771,1235,use filter bug link where appropriate to display bug id,make bug pm able to create bug move most post bug cgi code into bug pm,0,Bugzilla,Bugzilla
1772,2645,investigate replacing j cs lexer with stylo lexer in webassembly,using import from sandbox throw with n error out of memory,0,DevTools,Core
1773,4395,implement cs font module level,decomtaminate nsautoconfig,0,Core,Core
1774,2243,run taskcluster generic worker on,use base profile from testing/profiles in xpcshell,0,Core,Testing
1775,3822,mozilla mail doesn open url in system default browser,port bug reimplement image property using existing medium panel to seamonkey,0,SeaMonkey,SeaMonkey
1776,2837,implement built in pwdhash,restrict update histogram to parent process,0,Toolkit,Toolkit
1777,1720,favicon on taskbar / task manager title bar,port bug opening page info from remote tab is sluggish to seamonkey,0,SeaMonkey,SeaMonkey
1778,4072,remove firefox dev from alert email field,support top level chrome html window,0,Toolkit,Firefox
1779,4143,tracking apis to control behavior after tab closing,one off engine selected background/text isn themed by popup highlight,0,WebExtensions,Firefox
1780,1703,remove xul grid layout usage,allow skipping wizard browser selection step,0,Toolkit,Firefox
1781,7393,don popup new window while mouse button is down,fix ftl whitelist hook to skip backouts and merges,0,Core,Core
1782,2874,tracking request for static analysis,detect node j in configure a optional dependency,0,Firefox Build System,Firefox Build System
1783,6714,make add on update work more like software update,implement ping uploader,0,Toolkit,Toolkit
1784,4496,implement sidebar toolbars etc,proxy extension should start before request bypass proxy,0,WebExtensions,WebExtensions
1785,899,track backlog,expose rust api to debugger for servo,1,DevTools,Core
1786,2620,browser doesn fit with mac o ui spec apple hig,in osx customizetoolbars window should be in panel popup,0,SeaMonkey,SeaMonkey
1787,1125,de xbl,remove menu vertical binding,0,Core,Toolkit
1788,1232,/mach subcommand to print test categorized by bugzilla component,page load listener return too early due to `popstate` event,0,Testing,Testing
1789,7925,coverity static analysis fix,remove remnant of audiochannelmanager,0,Firefox Build System,Core
1790,7002,make no rule to make target / needed by libxul so stop,name,0,Core,Firefox Build System
1791,6907,tracking issue necessary for sidebar tab management,convert webnavigationcontent to,0,WebExtensions,WebExtensions
1792,6794,firefox preference ui for webvr feature,bootstrap process should verify integrity of browser process before resuming it main thread,0,Firefox,Core
1793,1309,improve discoverability of login autocompletion used with multiple account,implement ping uploader,0,Toolkit,Toolkit
1794,825,support running wordpress test suite against firefox,implement page getframetree frame id and url,1,Remote Protocol,Remote Protocol
1795,1459,make about support more useful,improve preference load time of new about config page,0,Toolkit,Toolkit
1796,1230,with pointer over word no dictionary window on command control,support svg context fill/context stroke in svg image used a cs background,0,Firefox,Core
1797,1131,consider replacing foreach with for of loop where easily possible,feature request ability to pause tab not push out of ram after certain time,0,Firefox,Core
1798,382,update test image to use debian buster,support running mach python test against python,0,Firefox Build System,Testing
1799,5304,inter bugzilla integration capability dependency moving etc,make cc adding and removal use bugzilla bug in process bug,0,Bugzilla,Bugzilla
1800,3144,photon photon performance bug that can be taken individually,ui for re assigning extension command shortcut,0,Firefox,Toolkit
1801,7372,project to reduce size of n library included in firefox distribution,static analysis dereference before null check in function mergestacksintoprofile,0,Firefox Build System,Core
1802,7994,expand use counter to cover more of web platform,browser report in paired minidumps no long reflect browser state,0,Toolkit,Core
1803,3708,use filter bug link where appropriate to display bug id,ability to control who can change certain field,0,Bugzilla,Bugzilla
1804,2921,devtools support for scrolling snap point,remove compile time moz dev edition check in mozjscomponentloader for startup recorder enabled,0,DevTools,Core
1805,674,form autofill preference should support search function,stop returning jsm global from chromeutils import,0,Toolkit,Firefox
1806,5231,have only one unique window for mail with internal window managed through tab or internal taskbar,display sidebar a aqua style drawer on mac o x,0,SeaMonkey,SeaMonkey
1807,5585,quantum mvp,run talos/raptor test on laptop,0,Core,Testing
1808,255,unify popup and popup scrollbars binding,pre load file needed during startup on background thread,0,Toolkit,Core
1809,7754,support microsoft internet keyboard hotkeys,with ` moz appearance none` firefox doesn get rid of input type=range track like chrome doe,0,Core,Core
1810,5160,add various doorhanger tooltips to style editor rule computed view,remote dbg next update aboutdebugging new readme md,0,DevTools,DevTools
1811,4572,indicate whether link will open in new window,nsiobserver observe should be moz can run script,0,Core,Core
1812,4205,add j to toolkit a log jsm,form autofill create result for clear button menu if clicked on filled field in `startsearch`,0,Toolkit,Toolkit
1813,6129,mach/mozbuild feature tracking,move android build to debian based docker image,0,Firefox Build System,Firefox Build System
1814,5590,provide alternative to module export for testing purpose,contextually suggest importing history / top site a autocomplete entry,0,Toolkit,Firefox
1815,1743,implement cs font module level,construct blur gradient cachedata more efficiently,0,Core,Core
1816,4477,de xbl,investigate if there is way to collect jsvm coverage in purposely failing test,0,Core,Testing
1817,7318,new windows/tabs should inherit current page back button/go menu history,firefox preference ui for webvr feature,0,Core,Firefox
1818,5953,add support for retriggering web platform test in automation with extra option,missing coverage on opt web platform test wdspec wd,0,Testing,Testing
1819,7411,make add on update work more like software update,page source should be displayed in tab,0,Toolkit,Toolkit
1820,6194,uninterruptible reflow at onentered chrome //global/content/printutils j,remove support for flash plugin when flash eol per roadmap,0,Toolkit,Core
1821,1953,inspector should have angle tooltip for cs value a appropriate,instrument inspection of toggle easing editor in inspector with event telemetry,0,DevTools,DevTools
1822,1502,provide way to filter provider based on requirement,remove urlbar matchbehavior and merge some of behavior,1,Firefox,Firefox
1823,840,tracking bug for pref locking in front end,rfe add led to tab label to indicate tab load status,0,SeaMonkey,SeaMonkey
1824,1828,tracking request for static analysis,make geckoview buildconfig under with gradle include computed value,0,Firefox Build System,Firefox Build System
1825,4901,release geckodriver from taskcluster,disable tools/profiler/tests/test feature mainthreadio j,0,Testing,Testing
1826,1317,add key binding for cs value adjustment and conversion in style editor,highlighter investigate drawing gridlines on highlighter background,0,DevTools,DevTools
1827,5830,remove getfolderidforitem,feature request show which plugin cause crash like msie doe,0,Toolkit,Toolkit
1828,6568,new windows/tabs should inherit current page back button/go menu history,make initial browser remote by default in xul markup,0,Core,Firefox
1829,4907,downloading dialog shouldn use same directory for saving file and choosing apps,support localization using fluent in unprivileged content,0,Firefox,Core
1830,2407,buglist column improvement,sqlite support for bugzilla,0,Bugzilla,Bugzilla
1831,1403,improve ux of spell check language switching redesign spell check button g bigger click target for language switching show current language add menu,add tag/label to advanced search dialog,0,Thunderbird,Thunderbird
1832,7619,drop support for type= timed for textboxes,separate disabled add ons from enabled add ons in list view,0,Toolkit,Toolkit
1833,8203,support global hotkeys in web extension command global,drop o defines under toolkit/,0,Core,Toolkit
1834,7435,no way to logout from http login in firefox,use dark scrollbar for element with dark background,0,Firefox,Core
1835,383,add applescript support and capability to mozilla on mac g applescript/osa script menu,implement telemetry policy for a router,0,Firefox,Firefox
1836,4406,clang static analysis fix clang analyzer/scan build or clang tidy,various debian docker image make request against snapshot debian org,0,Firefox Build System,Firefox Build System
1837,5367,make about support more useful,convert xul textbox to html input in toolkit/components/prompts/content/commondialog xul,0,Toolkit,Toolkit
1838,6249,fix wunused lambda capture warning,remove unused resource //gre/modules/presentationdeviceinfomanager jsm,0,Firefox Build System,Core
1839,7059,live function editing,store pointer to enclosing lazyscript into lazyscript,0,DevTools,Core
1840,7945,service worker redesign,fetch call within service worker not showing in network monitor in non mode,0,Core,DevTools
1842,4274,ux malicious software warning copy design and illustration update,split tracking annotation for privacy from tracking annotation for performance,0,Firefox,Toolkit
1843,1546,add various doorhanger tooltips to style editor rule computed view,remove reference to updatedsource,0,DevTools,DevTools
1844,6034,built in framescripts register observer for each tab,find out why focus switch sometimes result in layout flush,0,Firefox,Core
1845,2656,tracking highlighter issue,add color scheme simulation to inspector,0,DevTools,DevTools
1846,2828,add ability to implement programmable custom protocol handler,web extension ssl tl status api request,0,WebExtensions,WebExtensions
1847,2589,add look up in dictionary context menu entry mac o,replace nslayouthistorystate and nspresstate with something easier to serialize,0,Firefox,Core
1848,2116,rfe use canvas edit image in compose window,add folder preference checkbox to disable alert for new mail in that folder,0,Thunderbird,Thunderbird
1849,5753,photon make firefox start more quickly,prefer per provider report malware phish mistakeurl in updated about blocked page,0,Firefox,Toolkit
1850,2573,mach/mozbuild feature tracking,mach need way to run some mochitests without autorun or close when done,0,Firefox Build System,Firefox Build System
1851,5149,explore using theme scrollbars on linux for light/dark theme,make serviceworkermanager reporttoallclients use dom/console,0,DevTools,Core
1852,639,devtools performance improvement,rust api for debugger source instance,0,DevTools,Core
1853,1135,payment request basic credit/debit card add/edit page,credit card network validation on entry and summary page,1,Firefox,Firefox
1854,6559,need to be able to specify product/component when moving bug,date/time custom field,0,Bugzilla,Bugzilla
1855,5205,exit should be used instead of exit for coverage build,make package installer should rebase on window,0,Core,Firefox Build System
1856,125,helper app management,star drop animation should be applied to bookmark menu button instead of or in addition to library button if bookmark menu button is added to toolbar,0,Firefox,Firefox
1857,456,stage wr next webrender bug that need to get fixed right after first release,use clientstorage for texture upload on mac,1,Core,Core
1858,8215,migrate checkbox to custom element,add link fingerprint a stream converter,0,Toolkit,Core
1859,7256,default action in get msg popup menu should be bold,ui support for browser blink allowed pref,0,SeaMonkey,SeaMonkey
1860,25,tracking request for static analysis,use pipenv in mach python test by default,0,Firefox Build System,Firefox Build System
1861,6807,creating xpcom system info service is super expensive,remove tree test from toolkit folder,0,Core,Toolkit
1862,792,helper app management,update content for a router experiment,0,Firefox,Firefox
1863,1394,debugger inspection,record event for toolbox open,0,DevTools,DevTools
1864,5426,binast support binast in devtools,add new skipwhitespace option to inspectorutils getusedfontfaces,0,DevTools,Core
1865,4194,implement customizable toolbars in navigator,bookmark view update bookmark,0,SeaMonkey,SeaMonkey
1866,5766,hardening proxy capability parsing,new/modified test verification,0,Testing,Testing
1867,6651,detect dns hijack redirection and allow user to block it,automatically unload discard/hibernate longly unused tab to free ram when running out of ram,0,Core,Firefox
1868,3376,implement module getter that will unload when idle,consider batching mutation to one per paint,0,Firefox,Core
1869,3979,drop support for type= timed for textboxes,glean two ping uploaded,0,Toolkit,Toolkit
1870,685,add key binding for cs value adjustment and conversion in style editor,refactor add on actor to use protocol j,0,DevTools,DevTools
1871,4427,tracking tab discarding,display flame like animation when tab us lot of resource prototype,0,WebExtensions,Firefox
1872,3092,pocket new tab mvp,add opt in/out ux for pocket new tab,1,Firefox,Firefox
1873,1079,improve ux of spell check language switching redesign spell check button g bigger click target for language switching show current language add menu,use html input instead of xul textbox in calendar/content/preferences,0,Thunderbird,Thunderbird
1874,2257,delete dead code using file with zero coverage report,cooperativethreadpool scheduler and labeledeventqueue are unused,0,Testing,Core
1875,2684,de system principal about crash and give it csp,support svg context paint on moz tree twisty list style image,0,Toolkit,Core
1876,6626,de xbl,compute request referrer when using download api,0,Core,Toolkit
1877,5779,thunderbird should have session restore,de xbl remove menu button base and menu button binding convert menu button to custom element,0,Thunderbird,Thunderbird
1878,5845,coverity static analysis fix,remove support for isolated mozbrowser element,0,Firefox Build System,Core
1879,5600,remove and related code,enable eslint for modules/,0,Firefox Build System,Core
1880,5874,allow products/components to be locked to prevent user without editbugs privilege from resolving own bug a fixed,add foreign key constraint for flag table and flagtypes table,0,Bugzilla,Bugzilla
1881,2723,tracking code coverage related work,review perma failing test,0,Testing,Testing
1882,7187,helper app management,pub/sub for discovery stream spoc impression and click data,0,Firefox,Firefox
1883,67,support timer delayed sending of message msg to go via outbox,create advanced display preference tab move all relevant preference to it,0,Thunderbird,Thunderbird
1884,6595,suggestion create template driven replying forwarding and composition of new message,msi provide thunderbird msi package,0,Thunderbird,Thunderbird
1885,2991,bug remove console jsm,rationalize how bytecodeemitter generates column number source note,0,DevTools,Core
1886,1414,rewrite about addons,add telemetry for size of mirror database,0,Toolkit,Firefox
1887,4645,store higher resolution favicons in place,investigate code early initializing place connection on startup,0,Firefox,Toolkit
1888,3162,contextual identity / container bug,remove download toolbarbutton binding,0,Core,Firefox
1889,7605,move built in add ons into omni ja,remove internal bookmark support for live bookmark,0,Toolkit,Firefox
1890,4965,allow creating simplechannel instance from j,allow browser tab create take url corresponding to registered protocol,0,Core,WebExtensions
1891,5622,user script api sec review,builtinlocation extension dont have scope,0,Firefox,WebExtensions
1892,1827,ship control flow integrity cfi,static analysis to ensure we don spin event loop at inopportune time,0,Firefox Build System,Firefox Build System
1893,3091,convert all textbox except type=autocomplete to html input,new bookmark sync,0,Toolkit,Firefox
1894,5486,create about support page with troubleshooting information g list of extension,implement about memory,0,Firefox,Toolkit
1895,3293,delete/detach attachment from multiple selected message,progress bar proportional to message size when downloading mail,0,Thunderbird,Thunderbird
1896,6954,contextual identity / container bug,crash annotation fd is incorrect in geckoview,0,Core,Toolkit
1897,7206,major architectural improvement for bugzilla codebase,move named query function into bugzilla search saved,0,Bugzilla,Bugzilla
1898,6406,firefox wayland port,make annotatecrashreport more robust by turning annotation into well known list of constant,0,Core,Toolkit
1899,179,reduce number of jsms loaded in content process,remove unused image class= autocomplete icon / from autocomplete binding,0,Firefox,Toolkit
1900,7148,start preloading content process early during statup,fix racy test in browser async remove tab j,0,Core,Firefox
1901,5496,form autofill preference,make tab rectangular remove tab curve,0,Toolkit,Firefox
1902,7631,middle mouse button should work more consistently also ctrl click,n should be initialized off main thread,0,Firefox,Core
1903,6752,collect telemetry when sslkeylogfile is in use,move frontend content process j code to or rust where feasible,0,Core,Firefox
1904,3812,maintain blacklist for problematic soundcards,create new api to query soundcard,1,Core,Core
1905,6934,improve web developer experience building site with service worker,show shadow root in markup view,0,Core,DevTools
1906,7727,with pointer over word no dictionary window on command control,implement content security policy,0,Firefox,Core
1907,3295,mail format doe not change when switching identity to id with compose html true,improve add on interface by adding back and forward button in tab see comment,0,Thunderbird,Thunderbird
1908,6744,reformat everything to google coding style,enable brace around statement clang tidy checker,0,Firefox Build System,Firefox Build System
1909,2836,replace libtheora readme mozilla with moz yaml,uninitialized class member review of fix by per module,0,Core,Firefox Build System
1910,2966,enhance crash recovery to better help user,rewrite internal configuration user interface “about config” using web technology,0,Firefox,Toolkit
1911,3565,add various doorhanger tooltips to style editor rule computed view,use e class for protocol j front,0,DevTools,DevTools
1912,3741,more flexible policy for embedded content,remove binding for toolbar element from browser toolbar xml,0,Core,Firefox
1913,929,tracking bug migrate seamonkey to new infra,update buildbot configs/buildbotcustom code to work with buildbot,0,SeaMonkey,SeaMonkey
1914,7991,tracking bug for gcov code coverage collection ccov build,implement action api that conform to webdriver in marionette,0,Testing,Testing
1915,5078,implement action api that conform to webdriver in marionette,dom/imptests appear to be candidate for migration to web platform test or removed if already duplicated,0,Testing,Testing
1916,7023,choose what bug you re interested in getting notification for,ability to add custom bug id field,0,Bugzilla,Bugzilla
1917,2603,tracking bug for pref locking in front end,build and rollup for seamonkey,0,SeaMonkey,SeaMonkey
1918,1710,convert to using clang tidy,wclass memaccess warning,0,Firefox Build System,Firefox Build System
1919,4356,photon update product messaging with appropriate tone,improve reliability of place and storage subsystem,0,Firefox,Toolkit
1920,7432,add applescript support and capability to mozilla on mac g applescript/osa script menu,ux provide design spec for redesigned panel subviews,0,Firefox,Firefox
1921,7109,coverity static analysis fix,add virtual destructor to nsisupports,0,Firefox Build System,Core
1922,6949,reduce/clarify urlbarcontroller dependency on browser window,set up initial method for handling result selection in new address bar architecture,1,Firefox,Firefox
1923,6086,build system metrics/telemetry/stats,mingw clang toolchain build broken with clang trunk,0,Firefox Build System,Firefox Build System
1924,6302,reduce number of jsms loaded in content process,make about support more useful,0,Firefox,Toolkit
1925,4876,support content handler in webextensions,convert frameloader binding to webidl,0,WebExtensions,Core
1926,6544,get rid of nsidomparser,switch security allow eval with system principal to false,0,Core,Thunderbird
1927,5450,mach/mozbuild feature tracking,statically link libdmg hfsplus against openssl,0,Firefox Build System,Firefox Build System
1928,2491,shape path editor for cs shape outside clip path,expose blocked resource reason on nsiloadinfo,0,DevTools,Core
1929,4050,add fingerprinting feature to url classifier,about support should say what is forcing discrete graphic card to be active,0,Toolkit,Core
1930,2344,stop shipping chrome //pippki/content/resetpassword xul in firefox,add apis to handle langpack/dictionary discoverability and adding/removal,0,Firefox,Toolkit
1931,5847,coverity static analysis fix,enable eslint for widget/,0,Firefox Build System,Core
1932,1723,inter bugzilla integration capability dependency moving etc,inter/cross installation duplicate,1,Bugzilla,Bugzilla
1933,5414,store sync key in system keychain and/or in n keystore/certdb,add about crash to troubleshooting information page,0,Firefox,Toolkit
1934,1675,add applescript support and capability to mozilla on mac g applescript/osa script menu,content sessionstore j typeerror content is null,0,Firefox,Firefox
1935,8080,remove and related code,enable skia neon code on window with clang cl,0,Firefox Build System,Core
1936,137,stuff we can remove when legacy extension are no longer supported,simplify textbox type= number implementation,0,Core,Toolkit
1937,7737,allow user to turn on and off rendering of video/audio disable sound,convert various varcache prefs to static prefs,0,Core,Firefox
1938,2345,theming api beyond lwt compatibility,telemetry completion,0,WebExtensions,WebExtensions
1939,4224,consider removing msg getclipboard sync ipc,cleanup specialpowers loadextension after jswindowactor migration,0,Core,WebExtensions
1940,3831,release quantum bar,avoid loading extension jsms when there are no extension,0,Firefox,WebExtensions
1941,6804,plain text text/plain text/javascript text/css etc document should word wrap,provide right click container context menu in new tab button,0,Core,Firefox
1942,1592,remove and related code,correct posix source related break in mingw,0,Firefox Build System,Core
1943,2338,run taskcluster generic worker on,evaluate lucet wasi target to produce compiled wasm library,0,Core,Firefox Build System
1944,1615,add devtools panel extensionpanel seticon to allow changing panel icon after creation,make quotamanager originparser understand webextension protocol handler scheme in support of libdweb,0,WebExtensions,Core
1945,1499,convert all textbox except type=autocomplete to html input,convert xul textboxes in xul and changepassword xul to html input,0,Toolkit,Firefox
1946,6399,let stylo ride train,third party manifest tracking moz yaml,0,Core,Firefox Build System
1947,21,add dark flavor to date/time picker if dark theme is enabled,auto generate use counter for web exposed binding,0,Toolkit,Core
1948,2097,installation of extension via drag drop doesn work anywhere in ui other than add ons manager,remove grid usage from comm/calendar/resources/content/datetimepickers/datetimepickers j,0,Thunderbird,Thunderbird
1949,1404,proxy map http error to necko error so internet keywords and domain guessing would work,make it possible to mock applocales for testing purpose,0,Core,Core
1950,6717,context menu option to open link/image using external application,handle navigation away from page showing payment request tab modal dialog,0,Firefox,Firefox
1951,5499,mach/mozbuild feature tracking,misc build system and mach change to support sparse checkout,0,Firefox Build System,Firefox Build System
1952,3554,add various doorhanger tooltips to style editor rule computed view,don use webconsoleui proxy directly from jsterm component,0,DevTools,DevTools
1953,3709,separate dom compliant j and non dom compliant j into different file,use j to make sure there description value when submitting attachment,0,Bugzilla,Bugzilla
